SMILES,frequency,ndummys
O=C1N[C@@H]([*:3])N([*:2])C([S-])=C1[*:1],1,3
O[C@H]1[C@H](O)[C@@H]([*:2])O[C@@H]1[*:1],1,2
O=C1N[C@@H]2CCN([*:1])[C@@H]2C(=O)N1[*:2],1,2
c1cc([*:2])c2[nH]c3c(c2c1)CCC[C@@H]3[*:1],1,2
Cc1cc(C)c2c3c(sc2n1)C(=O)N[C@@H]([*:1])N3,1,1
n1nc2n(n1)[C@H]([*:3])C([*:1])=C([*:2])N2,1,3
C[C@@]1([*:1])Cn2c(ccc2[*:2])C(=O)N1[*:3],1,3
O=c1c([*:1])cc2c(n1[*:2])CC[NH+]([*:3])C2,1,3
C1C[C@H]2C([*:1])=NN([*:2])[C@]2([*:3])C1,1,3
O=C1C(=O)N([*:2])[C@H]([*:3])C1=C(O)[*:1],1,3
O=C1C(Cl)=C(Cl)/C(=N/C(=O)[*:1])c2ccccc21,1,1
Cc1c2c(cc3c4c(c(=O)oc13)CCC4)CN([*:1])CO2,1,1
OC1=Nc2c([*:2])cn([*:1])c2[C@@H]([*:3])C1,1,3
CC1(C)Cc2nc3nc([O-])n([*:1])c(=O)c3cc2CO1,1,1
CC[C@](C)(C[NH3+])[C@](C)(O)C([*:1])[*:2],1,2
CN1C(=O)NC2=C(C(=O)c3ccccc32)[C@@H]1[*:1],1,1
NC1=C([*:3])C2(CCCCC2)C([*:2])=C([*:1])N1,1,3
c1ccc2c(c1)n([*:3])c1nc([*:2])c([*:1])n21,1,3
O=c1n([*:3])c2c([*:1])nc([*:2])nc2n1[*:4],1,4
O=c1cc2c(n[nH]1)-c1cc([*:2])c([*:1])cc1C2,1,2
Clc1ccc2c3c1CCCN3c1cc([*:2])c([*:1])cc1O2,1,2
O[C@@]12CCCC[C@@H]1[C@@H]([*:1])[NH2+]CC2,1,1
Cn1c(=O)c2sc3c(c2n([*:1])c1=O)COC(C)(C)C3,1,1
O=C(/C=c1\s/c(=C\[*:2])c(=O)n1[*:3])[*:1],1,3
Cc1c(C)n([*:1])c2[nH+]c3c(c(N)c12)CCCCCC3,1,1
CC(C)[C@@H](C)CC(=O)[C@@H](C#N)C(=O)[*:1],1,1
C[C@@H]1[C@H](C)CCc2ccc([*:1])cc2[C@H]1Cl,1,1
CN1C(=O)[C@H]([*:2])CC12CC[NH+]([*:1])CC2,1,2
O=C1N[C@@H]2CCN([*:2])[C@@H]2C(=O)N1[*:1],1,2
c1[nH]c2c([nH+]1)C[C@@H]([*:2])N([*:1])C2,1,2
C[C@@H]1CC(=O)C2=C(C1)Nc1ncnn1[C@H]2[*:1],1,1
CC1=C([*:1])C(=O)N([*:2])C(=O)/C1=C/[*:3],1,3
C[NH+]1[C@H]2CC(=O)C[C@@H]1[C@H]([*:1])C2,1,1
Cn1nc([*:2])c2c1C(=O)N([*:3])[C@@H]2[*:1],1,3
C[C@@H]([C@H](C)O)[C@@H](C[*:1])C(=O)[O-],1,1
C1C[C@@H]2C[NH+]([*:2])[C@@H]([*:1])CN2C1,1,2
Cc1c2c(=O)n([*:1])n([*:2])c2cc(=O)n1[*:3],1,3
C(\C[*:1])=C1\Oc2c(cccc2[*:2])[C@H]1[*:3],1,3
CC1=C(C)C[C@H]2C(=O)N([*:1])C(=O)[C@H]2C1,1,1
O=C1c2ccccc2C(=O)[C@]2([*:2])O[C@]12[*:1],1,2
C[NH+]1CCC(=C2c3cc(Cl)ccc3CCc3cccnc32)CC1,1,0
O=C1C[C@@H]([*:3])[C@H]([*:1])C([*:2])=N1,1,3
CC1=CC2=C(CO1)[C@H]([*:2])C([*:1])=C(N)O2,1,2
c1ccc2c(c1)=[NH+][C@H]1C=2CCC/C1=N\O[*:1],1,1
CC1=NC([*:1])=C([*:2])[C@H]([*:3])C1[*:4],1,4
C1[C@@H]([*:1])C[C@H]([*:3])O[C@@H]1[*:2],1,3
CN1CCc2c(sc3nc([*:1])n4c([*:2])nnc4c23)C1,1,2
C[C@H]1CCC2=C(C1)S[C@H]([*:2])[C@H]2[*:1],1,2
O=C1C[C@@H]([*:1])c2c([*:2])nn([*:3])c2N1,1,3
Cc1c([*:2])c(=O)oc2c3c(ccc12)OCN([*:1])C3,1,2
O=[N+]([O-])/N=c1/nc([*:1])cc([*:2])[nH]1,1,2
C[C@H]1CCC2=C(C3(CC2)SCCS3)[C@@]1(C)[*:1],1,1
O=C1/C(=C/C=C\[*:2])C([O-])=NC(=S)N1[*:1],1,2
S=C1NC2=C([*:2])CCC[C@@H]2[C@@H]([*:1])N1,1,2
S=C(N/N=c1/nc([*:2])nc([*:3])[nH]1)N[*:1],1,3
c1cc2o/c(=[NH+]\[*:3])c([*:1])cc2cc1[*:2],1,3
CC1=C([*:1])[C@@H]([*:2])N([*:3])[C@@H]1C,1,3
O=C1N=C([O-])/C(=C/C=C/[*:1])C(=O)N1[*:2],1,2
CC1(C)C[C@@H]2C(=CNN2[*:2])[C@@H]([*:1])C1,1,2
O=c1c2cc([*:4])c([*:3])cc2c([*:2])cn1[*:1],1,4
O=C1CC2(CCC([*:2])CC2)[C@@H]([*:1])C(=O)N1,1,2
O=C1/C(=C\N[*:2])CCc2[nH]c(=O)c([*:1])cc21,1,2
O=C1/C(=N\[*:2])[C@H]([*:1])C(=O)c2ccccc21,1,2
N=C1NC(=O)N([*:2])[C@@]12CCC[C@H]([*:1])C2,1,2
C1CC[C@@H]2CN([*:2])[C@@H]([*:1])C[C@H]2C1,1,2
Cc1sc2c(c1[*:1])c1nc([*:2])nn1c(=O)n2[*:3],1,3
C[NH+]1C[C@H]([*:1])[C@@H]2[C@H]1C1CCN2CC1,1,1
CC1=CC(C)(C)Oc2c1c(=O)n([*:2])c(=S)n2[*:1],1,2
O=C1N[C@@H]([*:3])Nc2cc([*:1])c([*:2])cc21,1,3
Oc1ccc2c(c1)[C@H]1C=CC[C@H]1[C@H]([*:1])N2,1,1
C[C@@H]1C[C@@H](O)[C@@H]([*:1])[C@@H](C)C1,1,1
C[C@@H]1C(=O)c2cccc(Cl)c2S(=O)(=O)[C@@H]1C,1,0
CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@@H]2[*:1],1,1
C[C@H]1CCCc2sc3c(c21)c1ncnn1c1nnc([S-])n31,1,0
Cn1c(=O)/c(=C/[*:2])s/c1=C(\C#N)C(=O)[*:1],1,2
O=c1c2[nH]c3cc([*:1])ccc3c2nc([O-])n1[*:2],1,2
C[C@H]1[N-]S(=O)(=O)c2ccccc2S(=O)(=O)OC1=O,1,0
O=C1CCCC2=C1[C@H]([*:1])c1c(ccc3ncccc13)N2,1,1
O/N=C1/c2sc([*:2])c([*:1])c2CC[C@@H]1[*:3],1,3
O=C1[NH+]=CC=C/C1=C1\C=C([O-])NC([*:1])=N1,1,1
C1CC[C@H]2[C@@H](C1)n1c(nnc1[*:1])CN2[*:2],1,2
O=C1CS(=O)(=O)[C@@]2(CCS(=O)(=O)C2)N1[*:1],1,1
O=C1[C@@H]2CN([*:3])C[C@@]2([*:2])CN1[*:1],1,3
c1nc2n(n1)[C@H]([*:2])C[C@H]([*:1])N2[*:3],1,3
[NH-]C1=NC(=O)[C@@H]2N=C([*:1])C[NH+]=C2N1,1,1
N#C/C(C(N)=O)=C1\S[C@H]([*:2])C(=O)N1[*:1],1,2
CC1(C)CC(=O)C2=C(C1)Nc1nc(N)nn1[C@H]2[*:1],1,1
C1CN([*:1])[C@@H]2C[C@H]([*:2])CC[C@@H]2O1,1,2
Cn1cc([*:2])c2c([*:3])c([*:4])c([*:1])cc21,1,4
C/C(=N\NC(=O)[*:2])[C@@H](C(=O)[*:1])C(C)C,1,2
Brc1cccc2c1N[C@H]([*:1])[C@@H]1CC=C[C@H]21,1,1
C[C@H]1[C@@H]2C[C@@H](C[C@@H]1[*:1])C2(C)C,1,1
O=[N+]([O-])C(C(Cl)=C(Cl)Cl)=C([*:1])[*:2],1,2
CN1C(=O)C[C@@H]([*:2])C12CC[NH+]([*:1])CC2,1,2
C[C@@H]1[C@@H](C)[NH+]([*:2])CC[C@H]1[*:1],1,2
O=C1N[C@H]2[C@@H]([*:1])S(=O)(=O)C[C@H]2N1,1,1
CC1=CC[C@]23C[C@H]1C(C)(C)[C@H]2CC[C@@H]3C,1,0
C[C@@]1([*:1])Cn2c(cc3ccccc32)C(=O)N1[*:2],1,2
O=c1cc([*:1])c([*:2])c2n1CC[NH+]([*:3])CC2,1,3
O=C1[C@@H]([*:2])NC2(CCN([*:1])CC2)N1[*:3],1,3
C1=CC2(CC2)[C@H]2C([*:1])=NN([*:2])[C@H]12,1,2
Brc1ccc2c(c1)[C@H]1OCC[C@H]1[C@H]([*:1])N2,1,1
C[C@@H]1CC[C@@H]([*:1])C(=C(F)C(=O)[O-])C1,1,1
O[C@]1([*:2])CC[C@H]2C[NH+]([*:1])C[C@H]21,1,2
c1c([*:3])c([*:2])cc2nc([*:1])c([*:4])cc12,1,4
[NH3+][C@@H]1c2ccc([*:1])cc2CC[C@@H]1[*:2],1,2
CC1=NC(=O)[C@@H]2C(=N1)NC(=O)C[C@@H]2[*:1],1,1
c1nnc2c3c(c([*:2])c([*:1])n12)CCN([*:3])C3,1,3
O=c1cc([*:3])c([*:2])c2n1CC[NH+]([*:1])CC2,1,3
C[C@@H]1CO[C@@H]([*:1])[C@H]([*:2])[NH2+]1,1,2
O=[n+]1c([*:1])c([O-])n(O)c2ccc([*:2])cc21,1,2
Cn1c(=O)[nH]c(=O)c2c1n1c([*:2])nnc1n2[*:1],1,2
C[C@@H]1[C@H]([*:1])[C@@H](C)CC(=O)N1[*:2],1,2
[NH2+]=C1C(=C[*:1])C(=O)N=C2SC([*:2])=NN12,1,2
Cc1ccc2c(c1)[C@H]([NH3+])CC21CCN([*:1])CC1,1,1
CC1(C)CC[C@]2(C[NH+]=C(N)N2[*:1])c2ccccc21,1,1
CC(C)[C@H](C)[S@+]([O-])[C@H](C)C(=O)[*:1],1,1
C[C@H](C(=O)/N=c1/[nH]nc([*:2])[nH]1)[*:1],1,2
C[C@@H](C[*:2])C(=O)/C(C#N)=C(\[O-])N[*:1],1,2
O=c1c2[nH]c3cc([*:2])ccc3c2nc([O-])n1[*:1],1,2
C[C@H]1N=C2C=CC([*:1])=C[C@H]2[C@@H]1[*:2],1,2
O=C1c2cc([*:1])c([*:2])cc2S(=O)(=O)N1[*:3],1,3
[NH2+]=C1[C@H]([*:2])[NH+]=C([*:3])N1[*:1],1,3
C[C@@]1([*:1])[C@H]2SCC(=O)N2CC[NH+]1[*:2],1,2
C[C@]12C[C@H](NC(=S)N1[*:1])c1cccc(Cl)c1O2,1,1
O=C1N[C@H]([*:2])C(=O)N([*:1])[C@@H]1[*:3],1,3
Cc1cc(=O)n2c(n1)SC[C@@H]([*:1])[C@H]2[*:2],1,2
Cc1nn([*:1])c2c1[C@@H]([*:3])CC(=O)N2[*:2],1,3
Cc1nn([*:1])c2nc([*:2])n3c4ccccc4nc3c2c1=O,1,2
O=c1c2[nH]c3ccc([*:1])cc3c2nc([O-])n1[*:2],1,2
Cc1c([*:1])oc2c(c1=O)C(=O)C[C@@H]([*:2])C2,1,2
Cn1nc([*:1])c2c1OC(N)=C([*:3])[C@@H]2[*:2],1,3
O=c1cccc2n1C[C@@H]1CC[C@H]2C[NH+]([*:1])C1,1,1
c1ccc2c(c1)[NH+]=C([*:1])c1cc([*:2])ccc1O2,1,2
O=C1[C@H]([*:1])n2nc([*:2])nc2[C@H]2CCCN12,1,2
C[C@H]1[N+]2=C(CCCC2)N([*:2])[C@]1(O)[*:1],1,2
CC1=C([*:1])[C@H]([*:3])C([*:2])=C([S-])N1,1,3
CC[C@@H](C)[C@@H](C(=O)[O-])S(=O)(=O)[*:1],1,1
n1nc2n(n1)[C@@H]([*:3])C([*:1])=C([*:2])N2,1,3
Oc1c(O)/c(=N\CC[*:1])c1=[N+]1CCN([*:2])CC1,1,2
C[C@@H]1CN(C)c2nc3c(c(=O)[nH]c(=O)n3C)n2C1,1,0
O=C(CCC[*:2])/N=c1\[nH]c2cc(Br)ccc2n1[*:1],1,2
O=C1/C(=C(/[O-])CC[*:1])CCc2ccc([*:2])cc21,1,2
C1C[C@H]2[C@H]([*:1])[C@H]([*:2])S[C@H]2C1,1,2
S=C1C([*:2])=NC2(CC[NH+]([*:1])CC2)N1[*:3],1,3
O=C1C[C@@H]([*:2])[C@@H]([*:3])C([*:1])=N1,1,3
O=C1N[C@@H]([*:1])Nc2cc([*:3])c([*:2])cc21,1,3
C[C@@]12SCC(=O)N1CCc1cc([*:1])c([*:2])cc12,1,2
C[C@H]1S[C@]2(C(=O)Nc3ccccc32)N([*:1])C1=O,1,1
C[C@]12C[C@H](NC(=O)N1[*:1])c1cc(Br)ccc1O2,1,1
O=c1c([*:1])ccc2n1C[C@@H]1C[NH2+]C[C@H]2C1,1,1
ON=C1C[C@@H]2CC3(C[C@H](C1)c1ccccc12)OCCO3,1,0
C1C[C@@H]([*:2])[C@H]([*:1])[NH+]([*:3])C1,1,3
CC1=C([*:1])[C@H]([*:2])N2NC([*:3])=NC2=N1,1,3
O=C1CCCC2=C1[C@H]([*:1])Nc1ccc([*:2])cc1N2,1,2
C1[NH2+]C[C@@H]2[C@H]1CN([*:2])[C@H]2[*:1],1,2
C[C@@H]1CCC[C@@]2(CC1)CC(=O)NC(=O)[C@@H]2C,1,0
O[C@@]12CCCC[C@H]1[C@@H]([*:2])N([*:1])CC2,1,2
C1C[C@H]2C[C@@H]1[C@@H]1ON=C([*:1])[C@H]21,1,1
C1C[C@@H]([*:3])[C@@H]([*:1])C[C@@H]1[*:2],1,3
C1[C@H]2C[NH+]([*:1])C[C@]2([*:3])CN1[*:2],1,3
O=C1c2ccccc2[C@@H]2SC[C@@H](O)c3ccccc3CN12,1,0
CC1(C)C[C@@H]([*:1])c2c3c(cc(Br)c21)OCCCO3,1,1
Cc1nc2sc3c(c2c2nc([*:1])nn12)[C@@H](C)CCC3,1,1
Clc1ccc2c(c1)=C([*:2])[C@@H]([*:1])[NH+]=2,1,2
O[C@@]12CCCC[C@@H]1[C@H]([*:1])N([*:2])CC2,1,2
O[C@@H]1N[C@@H]([*:2])[C@H](O)N[C@H]1[*:1],1,2
Nc1nc2c(c([*:1])c1[*:2])C[C@@H]([NH3+])CC2,1,2
c1c([*:1])c([*:4])cc2nc([*:3])c([*:2])cc12,1,4
C[C@@H]1CCc2c(sc3c2C(=O)NS([O-])=[NH+]3)C1,1,0
c1nc2n(n1)[C@H]([*:1])C[C@H]([*:2])N2[*:3],1,3
C[C@@](O)(C#C[C@@](O)(C(F)(F)F)[*:1])[*:2],1,2
O=C1C[C@@H]([*:3])[C@@H]([*:1])C([*:2])=N1,1,3
Fc1cccc2c([*:2])c3c(nc12)CC[C@@H]([*:1])C3,1,2
c1cc2c(cc1[*:2])=[NH+][C@H]([*:1])C=2[*:3],1,3
C/C(=N\N=C1\N=C(O)[C@@H]([*:1])S1)C(C)(C)C,1,1
C1C([*:2])=N[C@@H]([*:1])[NH2+][C@H]1[*:3],1,3
CC(C)C[C@@H](C)C/C([O-])=C(/C#N)C(=O)[*:1],1,1
Cc1nc2sc3c(c2c2nnc([*:1])n12)CC[C@@H](C)C3,1,1
Cn1c(=O)[nH]c(=O)c2c1nc1n2C[C@@H]([*:1])O1,1,1
C[C@H]1C2=C(CC(C)(C)CC2=O)Nc2ccccc2N1[*:1],1,1
O=C1N/C(=N/N=C2\CCCc3ccccc32)S[C@@H]1[*:1],1,1
Cc1nc2c(c(=O)n1[*:2])c1nc3ccccc3nc1n2[*:1],1,2
C[C@]12C[C@H](NC(=O)N1[*:1])c1cc(Cl)ccc1O2,1,1
O=C1C[C@@H]([*:2])S(=O)(=O)c2ccccc2N1[*:1],1,2
CC12C[C@@H]([*:1])C(C)(c3ccccc31)c1ccccc12,1,1
C1=C[C@H]2[C@H]([*:1])c3ccccc3O[C@@H]2C=C1,1,1
Fc1ccc2c(c1)[C@H]1OCC[C@H]1[C@@H]([*:1])N2,1,1
O=C1N=C2C(=C([*:2])[C@H]1[*:1])CCc1ccccc12,1,2
C[C@@H]1CCc2c(sc3c2[C@H]([*:1])CC(=O)N3)C1,1,1
C[C@@](C(=O)[*:1])([C@H]([*:3])[*:4])[*:2],1,4
O[C@]1([*:2])CC2(NN1[*:1])C1CC3CC(C1)CC2C3,1,2
O=C1[C@@H]([*:1])CC[C@H]2CC[C@H]([*:2])N12,1,2
O=C1CS[C@@H]([*:3])c2c([*:2])nn([*:1])c2N1,1,3
O=C1N[C@H]2[C@@H](CS(=O)(=O)[C@H]2[*:1])N1,1,1
O=C1C=C[C@@H]2[C@@H]([*:2])C[C@@H]1N2[*:1],1,2
C(=C1/CC[C@@H]([*:1])C1=[N+]1CCOCC1)\[*:2],1,2
O=C1[C@H]2CCCC[C@@H]2N=C2SC[C@H]([*:1])N12,1,1
CC1=C([*:3])S[C@@]2(SC([*:1])=NN2[*:2])N1C,1,3
O=c1[nH]c2cc([*:2])c([*:3])cc2c(=O)n1[*:1],1,3
Cn1c(=O)c2c3c(cnc2n(C)c1=O)C(=O)CC(C)(C)C3,1,0
Cc1ncc([*:2])c2cc([*:3])c(=[NH+][*:1])oc12,1,3
CC1=C(C)C[C@H]2C(=O)N([*:1])C(=O)[C@@H]2C1,1,1
O=[N+]([O-])/C(C(S[*:1])=C(Cl)Cl)=C1\OCCS1,1,1
c1ccc2c(c1)C[C@@H]([*:2])c1ccc([*:1])cc1S2,1,2
NC1=NC(=O)N([*:1])[C@@]12CCC[C@H]([*:2])C2,1,2
C1CN2CCC1C1=NN([*:1])[C@@H]([*:2])[C@@H]12,1,2
C[C@@H]1Cn2cc([*:1])c(=O)c3c(Cl)ccc(c32)O1,1,1
CC1(C)O[C@H]2O[C@H]([*:1])[C@H](O)[C@H]2O1,1,1
O=C1NC[C@@]2(CCC(=O)N([*:1])CC2)Oc2ccccc21,1,1
Cc1ccn2/c(=N/C(=O)[C@@H](C)[*:1])[nH]nc2c1,1,1
Cc1ccc2c(c1)/C(=N/NC(=O)[*:2])C(=O)N2[*:1],1,2
NC1=C([*:2])[C@H]([*:3])C2=C([*:1])NOC2=N1,1,3
O=C1Oc2ccc(Br)cc2[C@@H]([*:1])[C@@H]1[*:2],1,2
O=C1c2c(cc([*:1])cc2[*:2])Oc2ccccc2N1[*:3],1,3
C[NH+]1CCC2(CC1)C[NH+]([*:1])C[C@@H]2[*:2],1,2
C1=C[C@@H]2[C@H](C=C1)Oc1ccccc1[C@H]2[*:1],1,1
Cc1c([*:1])nn2c(=O)c3c([nH]c12)CN([*:2])C3,1,2
CC1=N[C@@]2(O)c3ccccc3C(=O)[C@]2(O)C1[*:1],1,1
O=C1N([*:1])C2(CC[NH+]([*:2])CC2)NC12CCCC2,1,2
C[C@H]1CCc2nc([*:1])c3c(=O)oc4ccccc4c3c2C1,1,1
Cc1ccc2c(c1)C(C)(C)[C@]1([*:1])NC(=O)CCN21,1,1
O=C1[C@H]([*:2])N([*:1])C(=O)[C@@H]2CCCN12,1,2
CN1N/C(=C2/C=Nc3ccccc32)CS/C1=[NH+]\C[*:1],1,1
Nc1nc2c(c(N)c1[*:1])[C@H]([*:2])c1ccccc1O2,1,2
CC1=Nc2nc([*:3])nn2[C@H]([*:1])[C@H]1[*:2],1,3
CC1(C)[C@]2(C)CC[C@@]1([*:1])[C@H](Br)C2=O,1,1
Cc1ccc2c(c1)C([*:2])=N[C@@H]([*:1])C(=O)N2,1,2
O[C@H]1C[C@@H]([*:2])[C@@H](O)C[C@H]1[*:1],1,2
O[C@]12CCCC[C@@H]1[C@@H]([*:1])N([*:2])CC2,1,2
CC1(C)CC(=O)C2=C(C1)NC([*:2])=N[C@H]2[*:1],1,2
CN1C[C@H]2SC3=NC([*:1])=NC(=O)C3=C2CC1(C)C,1,1
CC1(C)Oc2ccc3ccc(=O)oc3c2/C(=C/N[*:1])C1=O,1,1
O=c1c([*:2])c([O-])c([*:1])c([*:4])n1[*:3],1,4
O=C1NC([*:2])=C([*:3])C2(CCCC2)[C@H]1[*:1],1,3
[NH3+][C@@H](C(=O)[O-])C(C(F)(F)F)C(F)(F)F,1,0
N#C/C(=C\[*:1])C(=O)/N=C1/c2ccccc2CN1[*:2],1,2
CC1(C)[C@@]2(C)CC[C@]1([*:1])[C@H](Br)C2=O,1,1
N=C1/C(=C/[*:1])C(=O)N=C2SCC([*:2])=[N+]12,1,2
O=C1[NH+]=c2ccc(Cl)cc2=C([*:1])[C@H]1[*:2],1,2
O=S(=O)(C[*:1])[N-]/N=C1\CCCOc2cc(Br)ccc21,1,1
S=C1N[C@@]([*:2])([*:3])N2C=CC=CC2=C1[*:1],1,3
c1cc2nc3ccc([*:2])cc3[n+]([*:3])c2cc1[*:1],1,3
C[C@@H]1S/C(=N/S(=O)(=O)[*:2])N([*:1])C1=O,1,2
Cc1cc(C)c2c(c1)[C@@](O)([*:2])C(=O)N2[*:1],1,2
c1cc2c(c([*:1])c1)CC[C@H]1C2=NN[C@H]1[*:2],1,2
Cc1cc(=O)n2c(n1)NC([*:2])=[NH+][C@H]2[*:1],1,2
Cn1c(=O)c2c(n(C)c1=O)n1c([*:1])nnc1n2[*:2],1,2
O=C1N[C@@H]([*:1])C(=O)N([*:3])[C@H]1[*:2],1,3
Cc1cc(C)c2c(c1)[C@@](O)([*:1])C(=O)N2[*:2],1,2
C[NH+]1CC2(CC[NH+]([*:1])CC2)C[C@@H]1[*:2],1,2
C1C[NH+]2C[C@@H]([*:1])[C@@H]1C[C@H]2[*:2],1,2
C[NH+]1CCc2c(sc3c2C(=O)N[C@@H]([*:1])N3)C1,1,1
CC1(C)CC2=C3C(=O)N=C([*:1])N=C3S[C@@H]2CS1,1,1
C[C@H]1CCc2c(sc3c2C(=O)N[C@@H]([*:1])N3)C1,1,1
C[C@H]1[C@H](O)Oc2cc3c(cc2[C@H]1[*:1])OCO3,1,1
Cn1c(=O)/c(=C\[*:1])s/c1=C(\C#N)C(=O)[*:2],1,2
CC[C@H]([NH3+])[C@@H](C(=O)[O-])C(=O)[*:1],1,1
N[C@H]([C@H](C(=O)[O-])C(=O)[*:1])C(F)(F)F,1,1
O/N=C1\CCCC2=c3cc([*:1])ccc3=[NH+][C@@H]21,1,1
c1ccc2c3c([nH]c2c1)CN([*:1])[C@H]([*:2])C3,1,2
O[C@@H]1[C@@H]([*:1])[C@H]([*:2])OC[C@H]1O,1,2
CC1=[N+]([O-])C2(CCCCC2)[N+]([O-])=C1[*:1],1,1
C1C[NH+]([*:1])Cc2[nH+]c([*:2])n([*:3])c21,1,3
O=c1c2[nH]c3ccc([*:2])cc3c2nc([O-])n1[*:1],1,2
C1CN([*:4])Cc2c([*:3])nc([*:2])c([*:1])c21,1,4
Cc1n[nH]c2c1[C@@H]([*:1])S[C@@H](C)C(=O)N2,1,1
O=C(/C=C/[*:1])C[C@](O)(C(F)(F)C(F)F)[*:2],1,2
C1=C[C@H]2C[C@@H]1[C@@H]1CN([*:1])C[C@H]12,1,1
c1nnc2c3c(c([*:2])c([*:3])n12)CCN([*:1])C3,1,3
O=C1[C@H]([*:2])CC2(CCN([*:1])CC2)CN1[*:3],1,3
c1c([*:1])c([*:4])c2[nH]c([*:3])cc2c1[*:2],1,4
c1cc2c(cc1[*:1])C1=NN[C@H]([*:2])[C@H]1CC2,1,2
CC1(C)Cc2cc3c(=O)n([*:2])c([*:1])nc3nc2CO1,1,2
CN1C(=O)c2oc3ccc(Cl)cc3c(=O)c2[C@@H]1[*:1],1,1
CC(NNC(=S)N[*:1])=C1C(=O)N(C)C(=O)N(C)C1=O,1,1
O=C1N[C@H]([*:2])C(=O)N([*:3])[C@@H]1[*:1],1,3
c1ccc2c(c1)=[NH+][C@@H]1C=2CCN[C@@H]1[*:1],1,1
C[C@@H]1C(=O)N([*:1])C2=Nc3ccccc3S[C@@H]21,1,1
O=c1[nH]c2sc3c(c2c(=O)n1[*:1])CCN([*:2])C3,1,2
C1CN([*:4])[C@H]([*:1])[C@H]([*:2])N1[*:3],1,4
CC1=Nc2nc([*:1])nn2[C@H]([*:2])[C@H]1[*:3],1,3
CC1=C([*:2])[C@@H]([*:1])n2c(nc3ccccc32)N1,1,2
O=C1[C@H]2CC[C@@H]3C=C(CC[C@@H]1Br)[C@H]23,1,0
O=C1CCCC2=C1[C@@H]([*:1])n1c(nc3ccccc31)N2,1,1
c1cc2c(cc1[*:2])C[C@H]([*:1])[C@H]1CCCCN21,1,2
CC1=C([*:1])N=P([*:3])([*:4])[NH+]=C1[*:2],1,4
O=C1CC[C@]2(CCN1[*:1])Nc1ccccc1S(=O)(=O)N2,1,1
C1CCC2=C(C1)[C@H]1CCCC[C@@H]1O[C@@H]2[*:1],1,1
Cc1c([*:2])oc2c1/C(=N/NS(=O)(=O)[*:1])CCC2,1,2
c1ccc2c(c1)C[C@]([*:1])([*:2])[C@H]1CCCN21,1,2
C1C[C@@H]2C[NH+]([*:1])CC[C@@H]2N([*:2])C1,1,2
CC1(C)C([*:2])=[N+]([O-])[C@](C)([*:1])N1O,1,2
CC1=C([*:1])[C@@H]2C[C@@](C)(N1)Oc1ccccc12,1,1
O=C1c2c(O)ccc(O)c2C(=O)c2c([*:1])ccc(O)c21,1,1
C[C@H](/C([O-])=N/S(=O)(=O)N(C)[*:1])[*:2],1,2
O[C@H]1c2c(ccc3cc4ccccc4cc23)N[C@@H]1[*:1],1,1
Clc1ccc2c(c1)[C@@H]([*:1])NC([*:2])=[NH+]2,1,2
c1ccc2c(c1)N1C[C@@H]([*:2])[NH+]=C1N2[*:1],1,2
Brc1c([*:1])nn2c1N[C@H]([*:2])C[C@H]2[*:3],1,3
CC1(C)[C@@H]2CC[C@]1([*:1])c1nc3ccccc3nc12,1,1
C1C[NH+]([*:1])C[C@@]2(C1)CC[NH+]([*:2])C2,1,2
Cn1c2c(c(=O)n(C)c1=O)[C@@H]([*:1])CC(=O)N2,1,1
CC1=CC(=O)[C@@H]([*:1])[C@H]([*:2])N1[*:3],1,3
O=C1c2ccccc2OC2(CC[NH+]([*:2])CC2)CN1[*:1],1,2
[O-]c1cc2nn([*:2])c(O)c2c([*:1])[n+]1[*:3],1,3
C[C@@H]1Cc2c(Br)cc([*:1])c([*:2])c2[C@H]1O,1,2
[NH2+]=C1[C@H]([*:1])[NH+]=C([*:2])N1[*:3],1,3
C[NH+]1CCc2cc3c(c([*:2])c2[C@H]1[*:1])OCO3,1,2
C[C@H]1N=N[C@@H]2C(=O)N([*:1])C(=O)[C@H]21,1,1
[S-]C1=NC2=C([C@@H]([*:1])N1)[NH+]1CCC2CC1,1,1
CC1(C)C(=O)[C@@H]([*:1])C(=O)O[C@@H]1[*:2],1,2
CC1(C)[C@]([*:1])([*:2])[C@@]1([*:3])[*:4],1,4
c1ccc2c(c1)C[C@@H]([*:2])c1cc([*:1])ccc1S2,1,2
O=c1[nH]c([*:1])nc2c1[C@@H]([*:2])CC(O)=N2,1,2
Fc1ccc2c(c1)[C@H]1OCCC[C@H]1[C@H]([*:1])N2,1,1
CC1=C([*:1])S[C@H]2N=C([*:2])NC(=O)[C@H]12,1,2
CN1c2ccsc2C(=O)/C(=C(\[O-])N[*:1])S1(=O)=O,1,1
C[C@@H]1CCc2c(sc3c2C(=O)N[C@H]([*:1])N3)C1,1,1
O[C@@]1([*:2])CCN([*:1])[C@@H]2CCCC[C@H]21,1,2
C[NH+]1CC[C@@]2(CC(=O)NC(=O)[C@H]2[*:1])C1,1,1
Cc1cc2c(c(=O)o1)[C@H]([*:2])[C@H]([*:1])O2,1,2
O=S1(=O)C[C@@H]2[C@H](C1)SC(=S)[C@H]2[*:1],1,1
CN1C(=O)c2oc3ccc(Br)cc3c(=O)c2[C@@H]1[*:1],1,1
